pop_size: 1500, generations: 250, Px: 0.75, Pm: 0.2, Tour: 100, Elite: 0.04
1; 139596; 170833; 200581;
2; 128298; 150896; 171897;
3; 123359; 138358; 160170;
4; 118002; 129301; 147094;
5; 109989; 123098; 139940;
6; 106423; 116367; 133141;
7; 102040; 110312; 126298;
8; 98878; 106492; 118200;
9; 96311; 102993; 113948;
10; 93333; 100596; 117281;
11; 90542; 97211; 112272;
12; 87555; 94560; 110602;
13; 84899; 91603; 109008;
14; 82484; 89115; 102469;
15; 79449; 86086; 100296;
16; 77607; 83888; 100703;
17; 74926; 81296; 100036;
18; 74065; 79088; 94912;
19; 69763; 76871; 91804;
20; 68378; 75371; 90424;
21; 68378; 70341; 79255;
22; 66415; 68911; 75339;
23; 64912; 68808; 77810;
24; 62502; 66695; 76040;
25; 61443; 64560; 73953;
26; 60212; 63039; 71912;
27; 57261; 61868; 70754;
28; 55591; 60767; 72276;
29; 54974; 57658; 67448;
30; 53573; 56085; 63115;
31; 52703; 55336; 62874;
32; 52180; 54068; 61207;
33; 51277; 53108; 59694;
34; 50661; 52422; 60406;
35; 49870; 51565; 59832;
36; 49099; 50867; 58109;
37; 47961; 50062; 58613;
38; 46877; 49231; 57755;
39; 45635; 47837; 56286;
40; 45546; 46966; 53985;
41; 44866; 46051; 53847;
42; 44398; 45719; 51889;
43; 43723; 45068; 51894;
44; 42613; 44908; 55722;
45; 41606; 44217; 54305;
46; 41266; 43048; 49986;
47; 41066; 42094; 49395;
48; 40571; 42024; 48549;
49; 40122; 41601; 50745;
50; 39778; 41251; 50595;
51; 39323; 40772; 50008;
52; 38942; 40456; 49760;
53; 38371; 39937; 51183;
54; 37786; 39485; 47023;
55; 37447; 38915; 47227;
56; 36735; 38674; 46723;
57; 36468; 38168; 48799;
58; 36061; 38255; 48387;
59; 35793; 37219; 46107;
60; 35370; 36881; 46750;
61; 34988; 36871; 47298;
62; 34392; 36468; 46163;
63; 34081; 35780; 47220;
64; 33622; 35321; 43640;
65; 33477; 34604; 43087;
66; 33330; 34147; 40662;
67; 33205; 34020; 40732;
68; 32639; 33898; 42117;
69; 32492; 33966; 42656;
70; 32121; 33386; 42037;
71; 31794; 33175; 41037;
72; 31032; 32895; 42226;
73; 30420; 32346; 42060;
74; 30370; 31305; 38456;
75; 30040; 30866; 37838;
76; 29783; 30829; 40234;
77; 29651; 30730; 39323;
78; 29586; 30368; 38515;
79; 29456; 30798; 44376;
80; 29363; 30519; 39553;
81; 29193; 30430; 40468;
82; 29110; 30169; 38559;
83; 28693; 29839; 37521;
84; 28693; 29828; 41743;
85; 28399; 29164; 40418;
86; 28212; 29077; 36250;
87; 28212; 28850; 35817;
88; 28200; 28647; 35135;
89; 28200; 28658; 35538;
90; 27921; 28738; 35836;
91; 27921; 28995; 39196;
92; 27759; 29074; 40635;
93; 27719; 28663; 38756;
94; 27557; 28291; 37059;
95; 27306; 28129; 35212;
96; 27258; 27947; 34851;
97; 26995; 27710; 34523;
98; 26825; 27523; 34527;
99; 26675; 27420; 35307;
100; 26184; 27377; 34369;
101; 26122; 27137; 35341;
102; 26110; 26645; 37057;
103; 26041; 26555; 33844;
104; 26029; 26624; 35176;
105; 25689; 26495; 33342;
106; 25620; 26545; 34118;
107; 25282; 26137; 33341;
108; 25163; 26078; 33343;
109; 24824; 25702; 33014;
110; 24737; 25502; 32795;
111; 24604; 25295; 32118;
112; 24447; 25185; 32258;
113; 24447; 25010; 31643;
114; 24447; 24877; 31674;
115; 24447; 24933; 32081;
116; 24447; 24910; 31706;
117; 24447; 24895; 31968;
118; 24447; 24905; 31855;
119; 24447; 24912; 32098;
120; 24447; 24944; 32083;
121; 24447; 24924; 32098;
122; 24447; 24949; 31863;
123; 24447; 24869; 31943;
124; 24447; 24897; 31377;
125; 24447; 24928; 31815;
126; 24447; 24915; 32081;
127; 24447; 24899; 31943;
128; 24447; 24920; 32179;
129; 24447; 24959; 32009;
130; 24447; 24857; 32091;
131; 24447; 24914; 32009;
132; 24447; 24959; 31978;
133; 24394; 24887; 32083;
134; 24394; 24964; 31865;
135; 24394; 24864; 32013;
136; 24394; 24857; 31891;
137; 24394; 24863; 31763;
138; 24394; 24820; 32056;
139; 24394; 24853; 31622;
