pop_size: 4000, generations: 450, Px: 0.75, Pm: 0.001, Tour: 10, Elite: 0.04
345; 48242; 48262; 53658;
346; 48242; 48260; 54223;
347; 48242; 48261; 55123;
348; 48242; 48261; 55116;
349; 48242; 48268; 54317;
350; 48242; 48263; 54622;
351; 48242; 48269; 55058;
352; 48242; 48262; 55219;
353; 48242; 48269; 55152;
354; 48229; 48262; 55258;
355; 48229; 48278; 55105;
356; 48229; 48295; 55560;
357; 48229; 48364; 56002;
358; 48091; 48812; 59675;
359; 48091; 49456; 58137;
360; 48091; 48389; 56736;
361; 48025; 48649; 56193;
362; 48025; 49322; 59098;
363; 47784; 49128; 58102;
364; 47784; 48700; 57277;
365; 47362; 49335; 59761;
366; 47362; 49077; 59131;
367; 47362; 48900; 58088;
368; 47129; 48241; 61677;
369; 47129; 48845; 57862;
370; 47129; 47493; 56165;
371; 47129; 47278; 54007;
372; 47125; 47151; 54070;
373; 47125; 47157; 53864;
374; 47108; 47165; 54545;
375; 46963; 47206; 54012;
376; 46963; 47168; 54563;
377; 46963; 47203; 54186;
378; 46883; 47196; 54714;
379; 46883; 47185; 54546;
380; 46705; 46987; 53379;
381; 46625; 46957; 53145;
382; 46579; 46919; 53835;
383; 46402; 46930; 54224;
384; 46402; 46714; 52608;
385; 46402; 46669; 53423;
386; 46359; 46547; 54210;
387; 46359; 46433; 53490;
388; 46359; 46446; 53528;
389; 45687; 46500; 53272;
390; 45673; 46753; 52501;
391; 45673; 46723; 53779;
392; 45220; 46720; 56441;
393; 45220; 46387; 54879;
394; 45104; 45763; 53478;
395; 45058; 45745; 52643;
396; 44988; 45496; 50854;
397; 44841; 45230; 51617;
398; 44827; 45164; 51865;
399; 44797; 45103; 52008;
400; 44694; 44983; 50887;
401; 44664; 44890; 51997;
402; 44664; 44838; 51509;
403; 44664; 44717; 51375;
404; 44646; 44683; 51801;
405; 44639; 44694; 51823;
406; 44639; 44689; 51458;
407; 44569; 44684; 52144;
408; 44569; 44660; 51542;
409; 44569; 44665; 52024;
410; 44569; 44647; 51981;
411; 44569; 44597; 50587;
412; 44569; 44591; 50111;
413; 44569; 44595; 51358;
414; 44569; 44596; 51369;
415; 44569; 44585; 50796;
416; 44569; 44593; 51036;
417; 44569; 44607; 51080;
418; 44569; 44585; 51680;
419; 44235; 44586; 51459;
420; 44235; 44601; 51514;
421; 44235; 44588; 51494;
422; 44235; 44575; 51652;
423; 44235; 44466; 50956;
424; 44235; 44261; 51163;
425; 44235; 44259; 51160;
426; 44235; 44256; 50958;
427; 44235; 44264; 51463;
428; 44235; 44266; 50916;
429; 44235; 44252; 49925;
430; 44207; 44262; 51432;
431; 44207; 44262; 51631;
432; 44207; 44259; 50736;
433; 44207; 44251; 50903;
434; 44207; 44238; 50139;
435; 44207; 44241; 50627;
436; 44207; 44223; 50355;
437; 44207; 44230; 51727;
438; 44207; 44229; 51274;
439; 44207; 44236; 51248;
440; 44207; 44242; 49964;
441; 44207; 44233; 51518;
442; 44207; 44232; 51154;
443; 44207; 44225; 50742;
444; 44207; 44230; 50501;
445; 44207; 44231; 51941;
446; 44207; 44237; 51065;
447; 44207; 44235; 51049;
448; 44207; 44243; 51382;
449; 44164; 44228; 50296;
450; 44164; 44232; 50037;
169,35,2,68,30,167,193,65,162,107,112,120,31,79,13,160,64,20,55,42,186,67,47,127,135,177,15,1,85,191,198,40,101,147,46,172,12,132,27,123,145,53,115,117,111,174,121,159,24,32,26,7,199,78,82,9,138,124,136,61,37,110,49,18,29,184,190,19,119,175,10,92,179,118,16,63,188,44,153,66,48,52,11,87,84,116,51,194,122,170,166,96,126,165,104,97,81,197,45,33,100,156,180,131,74,57,36,108,192,99,14,149,106,93,163,4,60,128,158,69,142,189,73,3,59,41,89,154,21,140,23,150,76,70,102,144,94,91,182,133,195,113,137,5,105,43,176,95,50,139,86,38,56,152,178,196,71,72,28,148,200,88,39,130,83,62,185,129,114,98,171,141,58,34,90,25,17,143,103,146,8,134,22,183,155,75,54,6,109,157,187,151,80,77,161,125,181,168,173,164,
