pop_size: 4000, generations: 450, Px: 0.75, Pm: 0.2, Tour: 10, Elite: 0.04
208; 49734; 51729; 64367;
209; 49197; 51616; 64340;
210; 49131; 51327; 62730;
211; 49090; 51151; 63309;
212; 48858; 50677; 62764;
213; 48694; 50483; 62649;
214; 48057; 50291; 61337;
215; 47873; 49800; 61029;
216; 47724; 49632; 60893;
217; 47724; 49582; 61706;
218; 47463; 49109; 60787;
219; 46999; 48328; 55226;
220; 46999; 48263; 55396;
221; 46985; 48400; 58715;
222; 46985; 48670; 60755;
223; 46772; 49107; 62587;
224; 46581; 49180; 61787;
225; 46567; 47733; 58778;
226; 46567; 47878; 59774;
227; 46254; 48145; 59776;
228; 46129; 47733; 60787;
229; 45831; 47406; 60405;
230; 45831; 47561; 61820;
231; 45831; 47718; 62790;
232; 45746; 47663; 60276;
233; 45720; 47526; 63025;
234; 45232; 47676; 58570;
235; 45217; 47419; 58952;
236; 45069; 47353; 61732;
237; 44813; 47466; 62944;
238; 44354; 47284; 61013;
239; 44354; 46225; 59203;
240; 44326; 46398; 58954;
241; 44123; 45930; 59259;
242; 44123; 45093; 57210;
243; 44037; 44878; 51980;
244; 43806; 44931; 55216;
245; 43768; 44793; 53451;
246; 43559; 44547; 51735;
247; 43523; 44334; 53528;
248; 43521; 44331; 53066;
249; 42963; 44456; 54239;
250; 42935; 44437; 53735;
251; 42834; 44083; 53480;
252; 42775; 43848; 51963;
253; 42709; 43497; 50923;
254; 42631; 43393; 50740;
255; 42552; 43371; 51500;
256; 42348; 43276; 50836;
257; 42238; 43189; 53892;
258; 42060; 43167; 50919;
259; 41967; 43087; 52035;
260; 41695; 43125; 53028;
261; 41582; 42838; 52362;
262; 41463; 42568; 50449;
263; 41319; 42352; 49699;
264; 41319; 42128; 49353;
265; 41175; 42078; 50715;
266; 41054; 41979; 49947;
267; 40891; 41899; 48919;
268; 40522; 41729; 49439;
269; 40490; 41613; 48744;
270; 40411; 41521; 54355;
271; 40299; 41315; 48372;
272; 40067; 41173; 50004;
273; 39907; 41073; 52118;
274; 39902; 41044; 52986;
275; 39873; 40823; 51655;
276; 39719; 40826; 54099;
277; 39520; 41178; 51764;
278; 39520; 40919; 53197;
279; 39319; 40717; 49791;
280; 39121; 40669; 50978;
281; 38947; 40911; 51612;
282; 38873; 40996; 52138;
283; 38797; 40930; 52200;
284; 38677; 40132; 51011;
285; 38676; 39895; 48907;
286; 38520; 39803; 49660;
287; 38412; 39800; 49296;
288; 38171; 39716; 53810;
289; 38171; 39641; 50210;
290; 38049; 39336; 48506;
291; 37851; 39178; 48134;
292; 37732; 39324; 48091;
